Proteina,T-statistic,p-value,log2FC
LPU83_pLPU83d_0211,-0.8735475514443587,0.43167223277819283,0.5185999611834049
LPU83_pLPU83c_0218,0.4854204582997368,0.6527668852804166,-0.1908026462498693
cyaG,0.6282829330648947,0.5639076997526855,-0.0327786005297277
lacZ,-0.1906219318894553,0.8581056048988095,0.010226923300564295
LPU83_3735,1.3954117435061748,0.23537387692999107,-0.08402260107136428
paaK,0.00644940207710894,0.995162990357571,-0.0010795464489987694
groEL,-2.176770380539764,0.09508720861147901,0.36438988701739916
cscR,0.5223929776607323,0.6289930330216201,-0.2040657910174275
paaY,1.8556100432404623,0.1370955907479719,-0.24961211584931675
LPU83_3755,-0.34086304441370396,0.7503578149596228,0.03827500658024974
paaC,-0.2810746317579226,0.7925932073902106,0.05896716299430338
hemK,-0.16666241412037647,0.8757212786484005,0.012123883097007848
bkdA1,0.48161225671501545,0.6552449246075833,-0.06371372136801767
LPU83_3775,0.9248361634496027,0.40739459062058103,-0.17890837591000164
atzB,0.6502254477655317,0.551003498728154,-0.09759677080152684
LPU83_pLPU83d_0301,0.819698736072527,0.45841947499517827,-0.08687128420530144
LPU83_pLPU83c_0288,-0.6616636043492685,0.5443585352549215,0.11834803494602042
hmp,-0.1586005566474003,0.8816688472197729,0.09047027455989465
LPU83_pLPU83c_0298,0.2170930002066951,0.8387593836679219,-0.016444491397635375
LPU83_pLPU83d_0023,0.6776796361126114,0.5351489433998456,-0.017790010813754975
LPU83_pLPU83d_0033,-0.6886119885771468,0.5289265119199799,0.04114006964141126
LPU83_3780,0.06629805832749283,0.9503219363810328,-0.0073599750764046235
LPU83_2626;LPU83_pLPU83d_0198,2.9466316924374985,0.0421102084429199,-0.0531965443650364
mmsB,2.687586103942361,0.054795153332811986,-0.16183089036186615
LPU83_pLPU83c_0313,0.9754734065059286,0.38456038961486794,-0.26137948608749895
mutT,0.4991741761924059,0.6438623554676675,-0.07038041890910662
yagS,1.212857370576612,0.29191239155027715,-0.36320102494590145
yagS,0.16070377544434275,0.8801162849035981,-0.047580087545718186
LPU83_3801,0.41230305497190184,0.7012567057346304,-0.09620943804083026
LPU83_3806,-0.6201052342937035,0.5687692518695736,0.0497781855604984
etfA,-0.1699208102442005,0.8733202108019261,0.008961737170000816
LPU83_3821,-0.3528933595896808,0.7419794905855156,0.06131570846056178
LPU83_3826,0.19001845468610298,0.8585481265765165,-0.007684756387039471
LPU83_pLPU83c_0338,0.00026567986221814514,0.9998007401062665,-6.416971847045261e-05
LPU83_pLPU83d_0376,0.1426715484020079,0.8934476934751987,-0.013095070164787614
LPU83_3831,0.03531687603263482,0.9735192235499994,-0.007131237618644093
hisC3,0.11537406632707359,0.9137085779470422,-0.003980361667068166
LPU83_pLPU83d_0386,-1.4872369328963948,0.21116077498397226,0.34312601643286733
LPU83_3841,0.9169586283068775,0.4110478766357685,-0.08780494557359475
LPU83_3846,-2.102158588444031,0.10340105092580487,0.2206079292324965
LPU83_pLPU83d_0396,1.4285278966971273,0.22633648579409724,-0.28386023360057067
LPU83_3851,-0.1671629229040519,0.8753523545149368,0.03830379134462092
LPU83_pLPU83d_0048,1.3458781131832054,0.24956317327868272,-0.08320139148133165
xerD3,1.4081272124811097,0.23186208794852592,-0.2718669485719971
hipO3,0.4032003067109359,0.7074228854905875,-0.0205427024359075
LPU83_3867,-1.6269393196969468,0.17907861973837996,0.3299677203877369
LPU83_pLPU83d_0406,1.0811816098000457,0.34044583954119356,-0.17141625209169575
LPU83_pLPU83c_0353,0.004739538905843128,0.9964453624557301,-0.0008990867241607248
hemA,-1.368962103472262,0.24284859590752353,0.08106150483941832
LPU83_3882,0.4986570008284827,0.6441958997563111,-0.031905239252289164
cheW5,-0.8488238678054424,0.4437922682708049,0.08705115662619178
LPU83_pLPU83d_0053,1.7843500537801429,0.14892748558630356,-0.1792916715748909
fdsB,-1.2048632242378947,0.29466494387488434,0.09025116011930834
LPU83_pLPU83d_0058,0.8827199399181591,0.4272448884706462,-0.34703541410496186
atpA,-1.8338995807745275,0.1405898576370342,0.09364145913236754
LPU83_3907,0.6534415521571207,0.549129428462867,-0.11761086011309452
cysT,0.38394055604720567,0.7205586422698677,-0.2230920727818848
sucA,6.44938402627301,0.0029750195904010785,-0.04729587468792218
sucA,-1.4336276080101977,0.2249758845404305,0.13002991264683317
omp5,-1.58915873935648,0.18722546057411868,0.32538158091375635
rbtD1,1.7292090241991744,0.158829435636269,-0.36248596233837205
gcp,0.9395851722455307,0.40062796860476474,-0.04351462539017348
LPU83_3937,1.3005549376776588,0.2632791965234214,-0.060617087550781434
LPU83_pLPU83d_0446,-0.21801562594345994,0.8380874672059285,0.05018541469073412
LPU83_3942,-1.5914150762040162,0.18672830014234484,0.5200089033688506
LPU83_3957,-3.081113085071418,0.03689162839843336,0.10677442608239573
LPU83_3962,0.7377753762828062,0.5015909704969346,-0.09632430171306616
LPU83_3967,1.2325459663019238,0.28523644826569283,-0.1544474136270182
LPU83_pLPU83d_0466,0.29483019193589727,0.7827924496090312,-0.042418006834449073
LPU83_3972,4.056102220646458,0.015398067369962763,-0.4221291545313761
cycY,1.5392578419816074,0.19857624365837248,-0.19916148732576033
LPU83_pLPU83d_0098,1.7191958133632106,0.16070122787939764,-0.20816239860910812
dapF,0.14248520789394553,0.893585688884613,-0.009079921906632649
LPU83_pLPU83d_0103,2.1175138482343785,0.10162623870448538,-0.10020711062882981
rpsP,-1.7667855530456908,0.152008467268224,0.06829313880499299
LPU83_3992,0.9231123225024662,0.4081917033956072,-0.11165752389629091
LPU83_pLPU83d_0481,1.1851084786809996,0.3015719576446618,-0.11506781919638343
pcaQ,-0.8622582807642394,0.43717269898626154,0.1381664095460593
LPU83_3997,1.4584931066079454,0.21845834523161622,-0.1334801130431842
LPU83_4002,-0.6814549418143927,0.5329942514403024,0.03459190523621203
LPU83_pLPU83d_0123,0.7612291635484754,0.4889263218304371,-0.11943467035980504
LPU83_4007,1.155384284946316,0.31225028257538967,-0.07831226006134884
LPU83_pLPU83d_0128,-0.9485467892366644,0.39656310451054083,0.07835767049620301
LPU83_pLPU83d_0133,1.6057413831250753,0.18360334544015225,-0.0844555544849186
LPU83_pLPU83d_0138,1.0662809832610889,0.3463790386825295,-0.19689438774272006
LPU83_4023,-1.500380700259091,0.2079064604727717,0.616263993164532
LPU83_pLPU83d_0148,0.406604717983947,0.7051135323685491,-0.08104278518426966
LPU83_pLPU83d_0148;aglK1,-0.09810357417035903,0.9265694756394423,0.00830023497504584
LPU83_pLPU83c_0418,-1.9823323272680418,0.11848500515597805,0.15796625547491772
LPU83_4033,0.542477233471119,0.6162999025558041,-0.1458458581711426
LPU83_pLPU83d_0153,-0.3287159054185787,0.7588599436320277,0.1882836867353408
tal,-0.08625738771304253,0.9354070425058241,0.034755244855446676
sfuC,0.2174621272209875,0.8384905412184994,-0.02921820127932051
LPU83_4043,0.8009344343716209,0.4680437539394564,-0.024856022598076066
gpuA,0.16466069488439375,0.877197123177632,-0.03296896143788075
LPU83_4048,-0.7751211879660358,0.48154009462206315,0.059909759361996606
efp,-0.543534682318609,0.6156360078373946,0.05207013425956575
LPU83_pLPU83d_0178,0.3987888594681512,0.7104210177927792,-0.29754545891474216
rpoH3,-0.8913455217738925,0.4231155497403586,0.27274135223040474
cobK,0.5291876001850233,0.6246811579775504,-0.07982877319119552
LPU83_pLPU83c_0443,-0.8083602787600103,0.4642162246507252,0.04538065513665046
LPU83_4068,0.3927173279185636,0.7145577553205567,-0.054318900611729504
LPU83_4073,0.8888435019196189,0.42430994814413914,-0.09933014250570693
cobF,-0.8466408588735767,0.4448755023392351,0.21199981182621386
nagA,1.4580875360617236,0.2185631128199846,-0.045310035046036035
LPU83_pLPU83d_0193,0.14581729521312647,0.891118787948824,-0.020950118863360956
phbA,1.4886729800610605,0.21080271966537031,-0.06330005900840874
orf29,0.6355427869184286,0.5596155352687942,-0.6459627159877073
LPU83_pLPU83d_0203,0.7049754758689277,0.5197102790753673,-0.014711579780851025
LPU83_pLPU83d_0208,1.1062035283123357,0.3306884980298895,-0.07286929929858132
LPU83_4098,-0.21223664307127416,0.8422988268519194,0.0148822981665937
LPU83_4103,-2.702591166766148,0.05394934542420997,0.07521005958756177
LPU83_4108,-0.04239263005951355,0.9682174257928331,0.01643706219782004
LPU83_4113,-0.20030823258366226,0.8510115280239872,0.05147205319098802
LPU83_pLPU83d_0243,0.7759784941528709,0.4810870886492179,-0.11160023031174404
LPU83_4118,0.2527153690905768,0.8129437321874198,-0.015748218633330424
rlmH,-0.8030918789676368,0.4669291988387517,0.12693807158296266
modA,-0.5039578096094155,0.6407820349420508,0.0601646459106
LPU83_pLPU83d_0258,0.5748993049503497,0.5961482411943815,-0.093407514125456
LPU83_pLPU83d_0546,-0.05063326457031474,0.9620453207273455,0.02921537706482269
paaA,-0.1243152936645312,0.9070625052448976,0.031287598069948075
LPU83_pLPU83d_0268,0.5000653554138537,0.6432878408760041,-0.1415913010860983
kdgD,-1.1335708104223214,0.32030853137913706,0.15434983774587252
LPU83_pLPU83d_0273,-0.4448812969704857,0.6794181496418185,0.11780022807523771
lpdV,4.432322115532838,0.01140148866915345,-0.1557948292593494
LPU83_4149,1.192564506575754,0.2989473896082662,-0.09902475653672482
LPU83_pLPU83c_0523,2.7848753119220513,0.04957084446115337,-0.6137193016767615
cdsAb,1.1672231704560347,0.30795572699605667,-0.9859808308349027
LPU83_pLPU83d_0283,0.5336746849158684,0.6218435501393291,-0.04573896268450994
LPU83_pLPU83c_0528,-0.3779906675846387,0.7246406407392851,0.15293216773896212
glnQ1,-0.42323297860701736,0.6938894195298431,0.16338943524564442
LPU83_pLPU83c_0538,0.23313625431233728,0.8270998942727347,-0.08721032809543061
LPU83_pLPU83d_0571,1.6681030223891846,0.17062074222830168,-0.8078949849210346
LPU83_4169,0.43944786567346233,0.6830349390009749,-0.1211095077570512
LPU83_pLPU83d_0298,2.582119987158557,0.06119035373023978,-0.667085071516567
LPU83_pLPU83d_0303,1.887233841175313,0.13217204341592043,-0.1547505976864869
dppD3,1.197275675352492,0.29730008535981084,-0.02564214853990876
LPU83_pLPU83c_0548,0.7346211557056718,0.5033127928457313,-0.20945545022782142
LPU83_pLPU83d_0586,-2.045716770649684,0.110225207120713,0.20987476918953263
ndvB,0.5132893090266263,0.6347983389394514,-0.02122773388840571
LPU83_4184,1.0579265140245249,0.34974606956697796,-0.04686316215489583
LPU83_4189,-1.1076402135012855,0.3301360393694107,0.08709884064267825
LPU83_4194,-1.4410184439347649,0.2230185355539998,0.05211770166025076
holA,-0.03196775192933826,0.9760292892205555,0.001912332541838424
mnmE,-0.08996573776861376,0.9326392316740792,0.0076593967903093585
aaeR1,0.40843398006059184,0.7038742502406026,-0.07780930320010526
repA3,-1.328622651871503,0.2547009729536153,0.053972334499515995
fdoG3,-0.20418017778537628,0.8481805001599114,0.08984875548221183
LPU83_pLPU83a_0037,-1.3154256349256108,0.2586999217513552,0.10239058066659368
cocE,6.3740256949393235,0.003107369210938259,-0.28060308007679424
LPU83_pLPU83a_0057,-1.3091438852605093,0.26062481035651025,0.7064697123859531
LPU83_pLPU83c_0628,0.3933126136650059,0.7141516393534962,-0.034301472120318977
LPU83_pLPU83d_0398,0.9990090200338523,0.3743266296605289,-0.22003240884012598
LPU83_pLPU83d_0403,1.7276501814672467,0.15911931272317528,-0.3179459947258749
vapC,-0.6573394511547754,0.5468640229114601,0.1555290932506459
LPU83_pLPU83c_0614;LPU83_pLPU83d_0722,1.648859152598623,0.17452162965959517,-0.732536126646913
tyrB,0.9387564789963087,0.40100562887834984,-0.1029715803174227
vapC,-2.119075112249356,0.10144768033311488,0.16579567808227935
LPU83_pLPU83d_0727,1.3560898179812573,0.2465706177846168,-0.7206897521579911
vapC,-0.9866153741453402,0.37968584555109003,0.07387424048975078
nocR,1.5403216128850126,0.19832704340868146,-0.2545115342433917
LPU83_pLPU83d_0423,-3.897580892393725,0.017577408977998626,0.42078108900799904
LPU83_pLPU83d_0747,-1.8196187962540826,0.1429403845682916,0.11689225450418306
LPU83_pLPU83d_0752,-1.643914032460122,0.17553901885250822,0.07213651217007566
LPU83_pLPU83c_0678,0.053306195684953574,0.9600440031345092,-0.005875044756297854
hspAT1,0.6352052390836058,0.559814603620655,-0.2820835487574467
hspAT1;hspD,0.3807927316647553,0.7227168579455943,-0.02936291497554322
exoV,0.38756993463474365,0.7180741640710959,-0.02880425921998153
LPU83_0171;malK3,-1.235578751558783,0.2842210576500053,0.23195952396674713
exoK,1.9740952687459659,0.11960724874664908,-0.2928354699287077
glxD,-1.9197326715264744,0.1273106815692167,0.07196323316208719
LPU83_pLPU83d_0772,1.1026307574762795,0.33206600860882207,-0.06929618818370642
LPU83_pLPU83d_0777,2.8626815715295457,0.04580536662069942,-0.16265476946976065
LPU83_pLPU83c_0698,1.089300971996674,0.3372514974289058,-0.22756553432159166
LPU83_pLPU83c_0703,6.29198564823197,0.0032597897105944755,-0.43689988657497025
LPU83_pLPU83c_0708,1.2704859472657868,0.272779374481198,-0.1491351773221048
LPU83_pLPU83c_0713,3.8966118291841085,0.017591830971819662,-0.5292621892609617
attS,1.656162062467913,0.17303040461629474,-0.44944257010989475
LPU83_pLPU83c_0728,0.4083988434902093,0.7038980439930174,-0.0420610938466659
LPU83_pLPU83c_0733,0.9068281264484997,0.415786219745378,-0.305734458983725
LPU83_pLPU83d_0832,0.6020102572186228,0.5796265220433583,-0.21206855873595565
LPU83_pLPU83c_0743,-0.6212962384812052,0.5680594554217633,0.2753597308977884
LPU83_pLPU83d_0488,1.8352875833088653,0.14036362173135827,-0.9883828861358754
LPU83_pLPU83c_0748,-0.4934273415520668,0.6475743655520709,0.054257616635030814
LPU83_pLPU83d_0842,-0.9088387788558543,0.41484217269146545,0.06893932293023752
LPU83_pLPU83d_0847,0.9632183192264764,0.38998404647759416,-0.40226988217322024
yvaG1,0.14951679839261667,0.8883816185508946,-0.028996036867237507
LPU83_pLPU83d_0518,1.0533894980388083,0.351586807994631,-0.05728777315144029
LPU83_pLPU83d_0528,-0.31864858240395216,0.7659377925764831,0.12542885386868008
LPU83_pLPU83d_0543,0.32496846069040664,0.7614913051381204,-0.08304598747847791
LPU83_pLPU83d_0009,-0.5780589360378213,0.5942071579747182,0.09085729129132858
LPU83_pLPU83b_0089,-1.402013912763284,0.23354392551080766,0.14519417272388324
LPU83_pLPU83d_0014,-4.557728047488623,0.010356672039478512,0.16488424972573412
LPU83_pLPU83d_0019,0.5838467481615193,0.5906620858439348,-0.09374293200529848
LPU83_pLPU83b_0109,-0.2584217071032587,0.8088338202955221,0.05111719875175069
bioB,-2.2326721094172868,0.08934544535339599,0.18336497325781664
LPU83_pLPU83d_0034,0.04249754574557173,0.9681388275591303,-0.05469764422808332
ndh,2.023888825444011,0.11299610359535109,-0.6702495242340731
alkJ,5.986777434865742,0.0039140532188370455,-0.26310717992778976
LPU83_pLPU83d_0583,-1.891857833889428,0.1314682677058828,0.14606788016301664
LPU83_pLPU83b_0147,2.482945161220118,0.0679961781618356,-0.2592317641968407
LPU83_pLPU83d_0588,0.38888569766552417,0.71717450061455,-0.24135734121377084
LPU83_pLPU83d_0593,-0.1968837088325975,0.8535176844730235,0.058403445210103655
LPU83_pLPU83b_0163,-0.433391855821416,0.6870782991979524,0.24503021045135576
LPU83_pLPU83d_0049,0.3647502240695104,0.7337640395187095,-0.01564770992211706
ampC,0.2163003244015846,0.8393367949128971,-0.017936267473150025
LPU83_pLPU83b_0173,0.47587521232149566,0.6589882242721246,-0.12048330677619035
LPU83_pLPU83b_0183,-0.239077575237411,0.8227954554155009,0.028297586173628986
LPU83_pLPU83d_0658,0.206801793862423,0.8462652365089708,-0.05597234101222881
selD,-1.2272832679120609,0.287006602956449,0.2335965908091957
pcaF,1.1538051986059015,0.31282727494271245,-0.10042428202810783
LPU83_pLPU83d_0674,-0.4077013741918067,0.7043704404040162,0.20742639520748796
LPU83_pLPU83b_0204,-0.10808561212829876,0.9191324862001609,0.015885755441164662
LPU83_pLPU83d_0114,-0.12718774196019228,0.9049293156448327,0.011370050069050563
LPU83_pLPU83d_0124,0.03220636891417703,0.9758504415908262,-0.02096159694060873
gsiA1,2.396160979209573,0.07466666337371335,-0.08080677272862147
LPU83_pLPU83d_0134,0.8491205402125505,0.4436452199674563,-0.0859910239823023
cyoA,0.23828829591417408,0.82336685192939,-0.04174558326034372
LPU83_pLPU83d_0154,1.1292933935941145,0.3219109638147218,-0.09027045801661515
LPU83_pLPU83d_0729,0.47227965621834966,0.6613404270130345,-0.28664538098406034
LPU83_pLPU83d_0174,-1.5472655805953526,0.1967081914903935,0.11584509125906806
cobJ,-0.9080893255291622,0.41519384929487996,0.05071221344612198
LPU83_pLPU83b_0273,-1.6603091475930534,0.17218952049382075,0.23186578739958108
repA,-1.3242370279080558,0.2560231719795134,0.131204596391143
LPU83_pLPU83b_0278,-0.18196657057660384,0.8644584058949824,0.11574693463244046
LPU83_pLPU83d_0194,4.704288785580671,0.009278857367663351,-0.5052913998978532
LPU83_pLPU83d_0744,0.587136716174026,0.5886530943347603,-0.6256072234915582
LPU83_pLPU83d_0749,-0.7019354604219699,0.5214136101870446,0.04254934104332264
hspAT1,-1.3045971320180998,0.2620267202274252,0.2698148453175975
LPU83_pLPU83d_0759,0.4133617975475442,0.70054130504775,-0.07244022304854525
LPU83_pLPU83d_1067,-0.9695460806067424,0.3871754657310328,0.24307432125014827
LPU83_pLPU83d_0769,0.983206252855808,0.3811716170663882,-0.11765470194318794
LPU83_pLPU83d_1077,-0.3631805592017786,0.7348491992075901,0.0427803265065414
LPU83_pLPU83b_0310,-0.8590158288003191,0.4387630006461325,0.106568718205871
LPU83_pLPU83d_0229,-0.19756031013771969,0.8530223628956712,0.13554239810252966
paaG,-0.7907052114508539,0.473356522577399,0.030124849870727388
LPU83_pLPU83d_0809,1.8836425061073663,0.1327214565178053,-0.283710099152227
paaE,-1.5125649623046211,0.2049352162431394,0.13235375899204627
LPU83_pLPU83d_1127,0.10977339431153002,0.9178759887018303,-0.04557535809446911
LPU83_pLPU83d_0814,0.3212187145219218,0.764128191694696,-0.05744643606752575
LPU83_pLPU83d_1142,-5.636818681279585,0.00487500623081717,0.5690380257618699
bkdB,2.0751542807237087,0.10660604138387052,-0.13743736462029332
LPU83_pLPU83d_1147,-2.9094291125848946,0.04370312609374117,0.25449005372298217
scu,1.8583384078311123,0.13666311358303154,-0.12324252484943088
LPU83_pLPU83d_0829,1.884906144099838,0.13252786061706578,-0.2122929969215015
kefBC,-0.6027829621744285,0.5791600868113167,0.16134366719183646
LPU83_pLPU83d_0289,0.388421987595357,0.7174915028909783,-0.3156590103335901
LPU83_pLPU83d_0294,-0.31956809082866855,0.765290168834496,0.12939617254855307
LPU83_pLPU83d_1167,-0.25380255854486605,0.8121601315653759,0.028068289347324082
dctD,0.3455681634909421,0.7470759617466425,-0.05449996699834614
dnaQ,-0.9995626096226766,0.3740887900159628,0.12083985454460588
LPU83_pLPU83d_1187,-1.0243840939084914,0.3635594734061706,0.3003184774870036
LPU83_0010,0.05307027592721757,0.9602206304886648,-0.016754221959166316
poxB,0.9937881636135719,0.3765761532570946,-0.3568328883570224
LPU83_0015,2.6511526111204438,0.05691325893336918,-0.23238628935014916
trpF,-1.5350114173755895,0.19957421325732136,0.08688732559887313
trxA1,-1.4459989577943202,0.22170916269189225,0.1329633415679723
LPU83_pLPU83d_1202,0.6702498679870439,0.5394074267460819,-0.142727189324674
LPU83_0030,0.03361841000719775,0.9747921275217422,-0.0020636161760769767
chvG,0.027461475219695206,0.9794071288188928,-0.0015798816846803732
coaA,-1.7173580209867125,0.161047294009348,0.1595002563967718
phaZ2,1.7623377185182854,0.15279937334255478,-1.2761673611322966
LPU83_0050,0.6072039651514337,0.5764961844483427,-0.09899783691435005
actR,0.5407653231211239,0.6173756258641705,-0.02864082153749692
dapA1,-2.1604630153997406,0.09683884092786141,0.036490211700144215
LPU83_0080,1.8983002061115093,0.13049447995074048,-0.10581520380406673
oppA,-0.06426689792690216,0.9518412562223577,0.0047384261064316036
LPU83_pLPU83d_1247,0.5758251205786202,0.595579054375734,-0.3769240896921655
nodW3,-1.195417252160318,0.29794888029316413,0.10683067332675122
LPU83_0090,-2.702514618053703,0.05395362192666086,0.0881227660704127
rbsA1,1.962947932964574,0.12114451379206502,-0.513144373749661
LPU83_pLPU83d_0379,1.0947968438921367,0.3351046949305831,-0.3915132617714985
LPU83_0105,-0.8212463005971637,0.45763273747882066,0.23338842576972496
LPU83_0110,0.7007359729187044,0.5220868016248382,-0.05872597023207504
LPU83_pLPU83d_0384;LPU83_pLPU83d_0390,0.25445669736592325,0.811688783782527,-0.05221613071690534
pheA,-2.395620075011336,0.07471050652133746,0.039150590977836686
LPU83_pLPU83d_0389,-1.786747186531699,0.1485121917028074,0.18457697301096232
LPU83_0120,2.4906503486097717,0.06743747285131908,-0.2795488582065424
LPU83_0125,-0.20500941822452579,0.8475745473632815,0.0869371809617725
LPU83_pLPU83d_0929,-2.251297110578623,0.08751936550842156,0.13219037985533078
LPU83_pLPU83d_1282,1.9732508568239062,0.11972294846140956,-0.35396514450037664
LPU83_pLPU83b_0433,-0.5661323257786024,0.6015554433011936,0.011081494210603893
LPU83_pLPU83d_0399,1.44266324064729,0.22258526404308282,-0.2472374113249458
LPU83_0130,0.10702179636387756,0.9199246086043968,-0.03773005598159784
LPU83_pLPU83d_0934,-0.6815093949169049,0.5329632185834767,0.21169923143192904
LPU83_pLPU83d_0404,-1.3955986368363686,0.2353218796252736,0.10445433095406287
infB,-5.4072633454378956,0.005664757539683783,0.10838878298513421
LPU83_pLPU83d_0939,0.10670410690394055,0.9201611835729208,-0.030512967806867408
pnp,-2.252488526542496,0.08740398452529725,0.06960529749176203
opuAA,-0.6619692620909714,0.5441817369267494,0.04764587401316689
fabB,0.5930248024816553,0.5850687272078736,-0.02197688029569278
stcD,0.7732277028404747,0.4825417836379586,-0.03413395111006423
LPU83_0150,-0.12819824851174505,0.9041791045152624,0.023699127570139922
LPU83_0156,-1.0136221881094618,0.3680923799494864,0.09362051418991513
rnd1,0.37710831166802705,0.725246940373764,-0.01929970391313418
slyX,-0.13578335839021619,0.8985517620813424,0.02359123166999666
LPU83_pLPU83d_0964,-1.3684079456566265,0.24300768466497583,0.21266234317547372
LPU83_pLPU83d_1317,-0.6118686813195847,0.5736942917457594,0.24209035275565505
LPU83_0171,0.3621178699504821,0.7355842956475986,-0.020013651545387035
LPU83_pLPU83d_0969,-1.639963705414529,0.17635618811761467,0.3522660510828324
LPU83_0176,-0.3716849456439267,0.7289788703684963,0.06630945316084436
LPU83_pLPU83d_0434,0.804776722368463,0.466060237926401,-0.16018149818158633
LPU83_pLPU83d_0974,-4.889094620566325,0.008107326819250213,0.15228904794931708
LPU83_0181,0.7356595490694192,0.5027454698848016,-0.09472563763936392
LPU83_pLPU83d_1332,-0.5321437774799105,0.622810799512162,0.4678381611499436
aroQ,0.6130219572597,0.5730029748589041,-0.06986840187248333
LPU83_pLPU83b_0470,-0.6019291669971055,0.5796754857285508,0.02780948698856278
LPU83_0202,0.32687621608613476,0.7601512369067698,-0.05573536023913661
LPU83_0207,-0.10488997639234286,0.9215123094011022,0.0033901012124246677
LPU83_0212,-0.5640540359276232,0.6028418440208078,0.23989615436694045
cpaC,-0.5382150661030686,0.6189802978357424,0.08178265894816761
gshB,2.0092451310277837,0.11489783611225203,-0.18292888830487364
LPU83_0222,0.9022120413532081,0.41796033643068214,-0.2579368296564155
LPU83_pLPU83d_1004,0.5412739116461509,0.617055919790465,-0.11742346392041725
LPU83_pLPU83d_1362,1.2729844149081893,0.27197757822879937,-0.31443353550178976
LPU83_pLPU83d_1024,1.185155985141157,0.30155516699909823,-0.6276119522715504
yeaG,0.5031787530299331,0.6412830992429668,-0.060536242575963684
deoC,1.0807175436281002,0.34062923557535746,-0.026822884368080224
LPU83_pLPU83b_0522,0.5811757205598785,0.5922963999183852,-0.18171168016100125
LPU83_pLPU83d_1387,0.7798702532578037,0.47903477437420955,-0.15385475254740655
LPU83_0237,0.2867040582635108,0.7885765337460531,-0.011706656827819018
LPU83_pLPU83d_1392,1.0611404018405919,0.34844735540455624,-0.13107983790898103
LPU83_0243,1.91965188595367,0.12732252300896393,-0.0682500978933156
msrA,2.053473783589472,0.10925857433496663,-0.10229127401989402
LPU83_pLPU83d_1397,0.47313663864643024,0.6607793609676758,-0.02734913841526776
LPU83_0253,1.5881786194047145,0.18744184577385004,-0.15156543834341818
LPU83_0253;gsiA5,-0.4106734386990058,0.702358581952311,0.03701926567761049
LPU83_pLPU83d_0504,0.11767858637976514,0.9119947696402968,-0.01335971610366471
mgsA,-0.671897671053138,0.5384608985584028,0.032154082950015095
minE,-0.5779667731813215,0.59426371937273,0.06856843008211655
LPU83_pLPU83d_1417,0.5486737858408313,0.6124158716742203,-0.08724982046505758
LPU83_0288,0.9351735946553695,0.4026419219291321,-0.12811174680046733
LPU83_pLPU83d_1422,-0.016320447837015157,0.9877603433037843,0.0016489452956029993
LPU83_pLPU83b_0573,3.220085078615234,0.032277903876343134,-0.05245954978325784
polA,-0.1061975228828952,0.9205384440098405,0.0034400237249307963
prsD,0.9563877819580191,0.39303534011954744,-0.1235886899485159
repA1,0.11971578409762629,0.9104802432958339,-0.013176254035059287
LPU83_pLPU83d_1432,1.8108034286692418,0.14441233028292447,-0.18980093504841378
LPU83_0308,2.767276860739442,0.050471621947172696,-0.08975367856280059
cspA1,0.3512317964127538,0.7431341265641503,-0.10502160509124892
rplT,-2.104848608252819,0.10308766658908584,0.0739303763458139
LPU83_pLPU83c_0011,-0.42226130951941615,0.6945427346285739,0.18214159388090678
LPU83_pLPU83d_1437,2.5933407459535998,0.06047065917871181,-0.33864398583508404
LPU83_pLPU83d_0539,0.9609511016777083,0.3909945901188993,-0.16963447986600144
LPU83_0323,0.28298529723302174,0.7912290402038611,-0.010912650748966968
LPU83_0328,-0.7762296612958164,0.4809544323432526,0.2432032826416659
LPU83_pLPU83c_0021,1.286202281631046,0.26777335033429706,-0.3021388638770368
LPU83_pLPU83c_0026,-0.749623071273668,0.4951629174654092,0.05551038086110438
LPU83_pLPU83d_1089,-0.7464161379022469,0.4968967221152038,0.03605537446474827
LPU83_0343,-0.9598858857926097,0.3914701506625817,0.0974233305367953
galE,0.6246443764961511,0.5660672909357474,-0.07629388344112442
LPU83_pLPU83d_1462,0.6394881546976334,0.5572923575962345,-0.04170479904556501
cscA,2.917541820615085,0.04334985175657072,-0.31102719180079674
LPU83_0358,0.19115176300562506,0.8577171388773827,-0.046215812853805716
LPU83_0351;LPU83_pLPU83d_1467,-2.17663118971264,0.09510200952387243,0.33535927200908233
LPU83_pLPU83c_0046,0.235679362840929,0.8252565220264743,-0.01311702377830315
panB,0.7529330118584301,0.4933782072000324,-0.06380720403175033
LPU83_0373,1.0880448848173827,0.33774389446380637,-0.08525892475235963
LPU83_pLPU83d_1477,0.8756420822131558,0.4306579481283778,-0.03746652667938122
LPU83_0383,-0.9946967804950586,0.37618381273142565,0.31699296167590774
rsmI,-0.0103917472109807,0.9922063649287097,0.0013394025716628732
LPU83_pLPU83d_1482,-0.7157565139731193,0.5137023339963953,0.09731323209266307
LPU83_pLPU83d_1144,2.7136086020644083,0.0533379026297185,-0.24725988826841672
LPU83_pLPU83d_1154,-0.3159095299519069,0.7678683177109642,0.04440674773643849
LPU83_pLPU83d_1487,0.17629059833331123,0.8686311915139336,-0.07467713571392665
LPU83_pLPU83d_1159,1.3382948927209792,0.25180846148503383,-0.13005081926300477
LPU83_0408,0.8776788317727933,0.4296735137426552,-0.2512706959805229
occT3,0.8574580101022934,0.43952871734496574,-0.062092761994136936
